feature_id,timestamp,pod_name,service_name,label_memory_breach_next_30s,target_memory_mb_30s,target_memory_ratio_30s,actual_breach_within_30s,first_breach_second_offset
auth-api-6d1a0_261,2026-07-13T09:04:21+00:00,auth-api-6d1a0,auth-api,0,217.83,0.4254,0,
auth-api-6d1a0_262,2026-07-13T09:04:22+00:00,auth-api-6d1a0,auth-api,0,212.43,0.4149,0,
auth-api-6d1a0_263,2026-07-13T09:04:23+00:00,auth-api-6d1a0,auth-api,0,214.06,0.4181,0,
auth-api-6d1a0_264,2026-07-13T09:04:24+00:00,auth-api-6d1a0,auth-api,0,205.43,0.4012,0,
auth-api-6d1a0_265,2026-07-13T09:04:25+00:00,auth-api-6d1a0,auth-api,0,208.53,0.4073,0,
auth-api-6d1a0_266,2026-07-13T09:04:26+00:00,auth-api-6d1a0,auth-api,0,202.72,0.3959,0,
auth-api-6d1a0_267,2026-07-13T09:04:27+00:00,auth-api-6d1a0,auth-api,0,202.4,0.3953,0,
auth-api-6d1a0_268,2026-07-13T09:04:28+00:00,auth-api-6d1a0,auth-api,0,197.44,0.3856,0,
auth-api-6d1a0_269,2026-07-13T09:04:29+00:00,auth-api-6d1a0,auth-api,0,197.36,0.3855,0,
auth-api-6d1a0_270,2026-07-13T09:04:30+00:00,auth-api-6d1a0,auth-api,0,212.61,0.4153,0,
auth-api-6d1a0_271,2026-07-13T09:04:31+00:00,auth-api-6d1a0,auth-api,0,223.78,0.4371,0,
auth-api-6d1a0_272,2026-07-13T09:04:32+00:00,auth-api-6d1a0,auth-api,0,202.06,0.3946,0,
auth-api-6d1a0_273,2026-07-13T09:04:33+00:00,auth-api-6d1a0,auth-api,0,214.17,0.4183,0,
auth-api-6d1a0_274,2026-07-13T09:04:34+00:00,auth-api-6d1a0,auth-api,0,213.13,0.4163,0,
auth-api-6d1a0_275,2026-07-13T09:04:35+00:00,auth-api-6d1a0,auth-api,0,210.03,0.4102,0,
auth-api-6d1a0_276,2026-07-13T09:04:36+00:00,auth-api-6d1a0,auth-api,0,221.05,0.4317,0,
auth-api-6d1a0_277,2026-07-13T09:04:37+00:00,auth-api-6d1a0,auth-api,0,221.84,0.4333,0,
auth-api-6d1a0_278,2026-07-13T09:04:38+00:00,auth-api-6d1a0,auth-api,0,206.07,0.4025,0,
auth-api-6d1a0_279,2026-07-13T09:04:39+00:00,auth-api-6d1a0,auth-api,0,194.62,0.3801,0,
auth-api-6d1a0_280,2026-07-13T09:04:40+00:00,auth-api-6d1a0,auth-api,0,216.85,0.4235,0,
auth-api-6d1a0_281,2026-07-13T09:04:41+00:00,auth-api-6d1a0,auth-api,0,205.11,0.4006,0,
auth-api-6d1a0_282,2026-07-13T09:04:42+00:00,auth-api-6d1a0,auth-api,0,214.64,0.4192,0,
auth-api-6d1a0_283,2026-07-13T09:04:43+00:00,auth-api-6d1a0,auth-api,0,207.64,0.4055,0,
auth-api-6d1a0_284,2026-07-13T09:04:44+00:00,auth-api-6d1a0,auth-api,0,212.53,0.4151,0,
auth-api-6d1a0_285,2026-07-13T09:04:45+00:00,auth-api-6d1a0,auth-api,0,205.49,0.4013,0,
auth-api-6d1a0_286,2026-07-13T09:04:46+00:00,auth-api-6d1a0,auth-api,0,214.05,0.4181,0,
auth-api-6d1a0_287,2026-07-13T09:04:47+00:00,auth-api-6d1a0,auth-api,0,213.19,0.4164,0,
auth-api-6d1a0_288,2026-07-13T09:04:48+00:00,auth-api-6d1a0,auth-api,0,215.37,0.4206,0,
auth-api-6d1a0_289,2026-07-13T09:04:49+00:00,auth-api-6d1a0,auth-api,0,223.76,0.437,0,
auth-api-6d1a0_290,2026-07-13T09:04:50+00:00,auth-api-6d1a0,auth-api,0,208.57,0.4074,0,
auth-api-6d1a0_291,2026-07-13T09:04:51+00:00,auth-api-6d1a0,auth-api,0,206.6,0.4035,0,
auth-api-6d1a0_292,2026-07-13T09:04:52+00:00,auth-api-6d1a0,auth-api,0,205.97,0.4023,0,
auth-api-6d1a0_293,2026-07-13T09:04:53+00:00,auth-api-6d1a0,auth-api,0,218.05,0.4259,0,
auth-api-6d1a0_294,2026-07-13T09:04:54+00:00,auth-api-6d1a0,auth-api,0,193.77,0.3785,0,
auth-api-6d1a0_295,2026-07-13T09:04:55+00:00,auth-api-6d1a0,auth-api,0,200.65,0.3919,0,
auth-api-6d1a0_296,2026-07-13T09:04:56+00:00,auth-api-6d1a0,auth-api,0,220.02,0.4297,0,
auth-api-6d1a0_297,2026-07-13T09:04:57+00:00,auth-api-6d1a0,auth-api,0,202.98,0.3964,0,
auth-api-6d1a0_298,2026-07-13T09:04:58+00:00,auth-api-6d1a0,auth-api,0,213.01,0.416,0,
auth-api-6d1a0_299,2026-07-13T09:04:59+00:00,auth-api-6d1a0,auth-api,0,200.29,0.3912,0,
auth-api-6d1a0_300,2026-07-13T09:05:00+00:00,auth-api-6d1a0,auth-api,0,212.84,0.4157,0,
auth-api-6d1a0_301,2026-07-13T09:05:01+00:00,auth-api-6d1a0,auth-api,0,227.62,0.4446,0,
auth-api-6d1a0_302,2026-07-13T09:05:02+00:00,auth-api-6d1a0,auth-api,0,206.79,0.4039,0,
auth-api-6d1a0_303,2026-07-13T09:05:03+00:00,auth-api-6d1a0,auth-api,0,206.41,0.4031,0,
auth-api-6d1a0_304,2026-07-13T09:05:04+00:00,auth-api-6d1a0,auth-api,0,220.56,0.4308,0,
auth-api-6d1a0_305,2026-07-13T09:05:05+00:00,auth-api-6d1a0,auth-api,0,208.43,0.4071,0,
auth-api-6d1a0_306,2026-07-13T09:05:06+00:00,auth-api-6d1a0,auth-api,0,201.8,0.3941,0,
auth-api-6d1a0_307,2026-07-13T09:05:07+00:00,auth-api-6d1a0,auth-api,0,225.56,0.4405,0,
auth-api-6d1a0_308,2026-07-13T09:05:08+00:00,auth-api-6d1a0,auth-api,0,213.49,0.417,0,
auth-api-6d1a0_309,2026-07-13T09:05:09+00:00,auth-api-6d1a0,auth-api,0,225.69,0.4408,0,
auth-api-6d1a0_310,2026-07-13T09:05:10+00:00,auth-api-6d1a0,auth-api,0,199.7,0.39,0,
auth-api-6d1a0_311,2026-07-13T09:05:11+00:00,auth-api-6d1a0,auth-api,0,217.38,0.4246,0,
auth-api-6d1a0_312,2026-07-13T09:05:12+00:00,auth-api-6d1a0,auth-api,0,199.94,0.3905,0,
auth-api-6d1a0_313,2026-07-13T09:05:13+00:00,auth-api-6d1a0,auth-api,0,225.71,0.4408,0,
auth-api-6d1a0_314,2026-07-13T09:05:14+00:00,auth-api-6d1a0,auth-api,0,213.89,0.4178,0,
auth-api-6d1a0_315,2026-07-13T09:05:15+00:00,auth-api-6d1a0,auth-api,0,202.3,0.3951,0,
auth-api-6d1a0_316,2026-07-13T09:05:16+00:00,auth-api-6d1a0,auth-api,0,210.74,0.4116,0,
auth-api-6d1a0_317,2026-07-13T09:05:17+00:00,auth-api-6d1a0,auth-api,0,201.93,0.3944,0,
auth-api-6d1a0_318,2026-07-13T09:05:18+00:00,auth-api-6d1a0,auth-api,0,214.78,0.4195,0,
auth-api-6d1a0_319,2026-07-13T09:05:19+00:00,auth-api-6d1a0,auth-api,0,199.86,0.3904,0,
auth-api-6d1a0_320,2026-07-13T09:05:20+00:00,auth-api-6d1a0,auth-api,0,200.43,0.3915,0,
auth-api-6d1a0_321,2026-07-13T09:05:21+00:00,auth-api-6d1a0,auth-api,0,214.04,0.418,0,
auth-api-6d1a0_322,2026-07-13T09:05:22+00:00,auth-api-6d1a0,auth-api,0,212.86,0.4157,0,
auth-api-6d1a0_323,2026-07-13T09:05:23+00:00,auth-api-6d1a0,auth-api,0,195.81,0.3824,0,
auth-api-6d1a0_324,2026-07-13T09:05:24+00:00,auth-api-6d1a0,auth-api,0,211.96,0.414,0,
auth-api-6d1a0_325,2026-07-13T09:05:25+00:00,auth-api-6d1a0,auth-api,0,211.28,0.4127,0,
auth-api-6d1a0_326,2026-07-13T09:05:26+00:00,auth-api-6d1a0,auth-api,0,205.48,0.4013,0,
auth-api-6d1a0_327,2026-07-13T09:05:27+00:00,auth-api-6d1a0,auth-api,0,210.59,0.4113,0,
auth-api-6d1a0_328,2026-07-13T09:05:28+00:00,auth-api-6d1a0,auth-api,0,210.46,0.4111,0,
auth-api-6d1a0_329,2026-07-13T09:05:29+00:00,auth-api-6d1a0,auth-api,0,218.72,0.4272,0,
auth-api-6d1a0_330,2026-07-13T09:05:30+00:00,auth-api-6d1a0,auth-api,0,214.84,0.4196,0,
auth-api-6d1a0_331,2026-07-13T09:05:31+00:00,auth-api-6d1a0,auth-api,0,220.92,0.4315,0,
auth-api-6d1a0_332,2026-07-13T09:05:32+00:00,auth-api-6d1a0,auth-api,0,205.52,0.4014,0,
auth-api-6d1a0_333,2026-07-13T09:05:33+00:00,auth-api-6d1a0,auth-api,0,216.65,0.4231,0,
auth-api-6d1a0_334,2026-07-13T09:05:34+00:00,auth-api-6d1a0,auth-api,0,221.81,0.4332,0,
auth-api-6d1a0_335,2026-07-13T09:05:35+00:00,auth-api-6d1a0,auth-api,0,206.79,0.4039,0,
auth-api-6d1a0_336,2026-07-13T09:05:36+00:00,auth-api-6d1a0,auth-api,0,220.15,0.43,0,
auth-api-6d1a0_337,2026-07-13T09:05:37+00:00,auth-api-6d1a0,auth-api,0,223.86,0.4372,0,
auth-api-6d1a0_338,2026-07-13T09:05:38+00:00,auth-api-6d1a0,auth-api,0,207.5,0.4053,0,
auth-api-6d1a0_339,2026-07-13T09:05:39+00:00,auth-api-6d1a0,auth-api,0,203.86,0.3982,0,
auth-api-6d1a0_340,2026-07-13T09:05:40+00:00,auth-api-6d1a0,auth-api,0,228.31,0.4459,0,
auth-api-6d1a0_341,2026-07-13T09:05:41+00:00,auth-api-6d1a0,auth-api,0,222.15,0.4339,0,
auth-api-6d1a0_342,2026-07-13T09:05:42+00:00,auth-api-6d1a0,auth-api,0,221.79,0.4332,0,
auth-api-6d1a0_343,2026-07-13T09:05:43+00:00,auth-api-6d1a0,auth-api,0,217.44,0.4247,0,
auth-api-6d1a0_344,2026-07-13T09:05:44+00:00,auth-api-6d1a0,auth-api,0,195.3,0.3814,0,
auth-api-6d1a0_345,2026-07-13T09:05:45+00:00,auth-api-6d1a0,auth-api,0,213.92,0.4178,0,
auth-api-6d1a0_346,2026-07-13T09:05:46+00:00,auth-api-6d1a0,auth-api,0,204.8,0.4,0,
auth-api-6d1a0_347,2026-07-13T09:05:47+00:00,auth-api-6d1a0,auth-api,0,204.04,0.3985,0,
auth-api-6d1a0_348,2026-07-13T09:05:48+00:00,auth-api-6d1a0,auth-api,0,216.28,0.4224,0,
auth-api-6d1a0_349,2026-07-13T09:05:49+00:00,auth-api-6d1a0,auth-api,0,216.95,0.4237,0,
auth-api-6d1a0_350,2026-07-13T09:05:50+00:00,auth-api-6d1a0,auth-api,0,221.2,0.432,0,
auth-api-6d1a0_351,2026-07-13T09:05:51+00:00,auth-api-6d1a0,auth-api,0,200.8,0.3922,0,
auth-api-6d1a0_352,2026-07-13T09:05:52+00:00,auth-api-6d1a0,auth-api,0,227.27,0.4439,0,
auth-api-6d1a0_353,2026-07-13T09:05:53+00:00,auth-api-6d1a0,auth-api,0,225.82,0.4411,0,
auth-api-6d1a0_354,2026-07-13T09:05:54+00:00,auth-api-6d1a0,auth-api,0,199.35,0.3894,0,
auth-api-6d1a0_355,2026-07-13T09:05:55+00:00,auth-api-6d1a0,auth-api,0,214.09,0.4181,0,
auth-api-6d1a0_356,2026-07-13T09:05:56+00:00,auth-api-6d1a0,auth-api,0,219.34,0.4284,0,
auth-api-6d1a0_357,2026-07-13T09:05:57+00:00,auth-api-6d1a0,auth-api,0,204.62,0.3996,0,
auth-api-6d1a0_358,2026-07-13T09:05:58+00:00,auth-api-6d1a0,auth-api,0,206.34,0.403,0,
auth-api-6d1a0_359,2026-07-13T09:05:59+00:00,auth-api-6d1a0,auth-api,0,225.87,0.4412,0,
auth-api-6d1a0_360,2026-07-13T09:06:00+00:00,auth-api-6d1a0,auth-api,0,214.94,0.4198,0,
auth-api-6d1a0_361,2026-07-13T09:06:01+00:00,auth-api-6d1a0,auth-api,0,218.53,0.4268,0,
auth-api-6d1a0_362,2026-07-13T09:06:02+00:00,auth-api-6d1a0,auth-api,0,206.73,0.4038,0,
auth-api-6d1a0_363,2026-07-13T09:06:03+00:00,auth-api-6d1a0,auth-api,0,202.14,0.3948,0,
auth-api-6d1a0_364,2026-07-13T09:06:04+00:00,auth-api-6d1a0,auth-api,0,228.54,0.4464,0,
auth-api-6d1a0_365,2026-07-13T09:06:05+00:00,auth-api-6d1a0,auth-api,0,227.2,0.4437,0,
auth-api-6d1a0_366,2026-07-13T09:06:06+00:00,auth-api-6d1a0,auth-api,0,201.24,0.393,0,
auth-api-6d1a0_367,2026-07-13T09:06:07+00:00,auth-api-6d1a0,auth-api,0,209.62,0.4094,0,
auth-api-6d1a0_368,2026-07-13T09:06:08+00:00,auth-api-6d1a0,auth-api,0,202.44,0.3954,0,
auth-api-6d1a0_369,2026-07-13T09:06:09+00:00,auth-api-6d1a0,auth-api,0,221.31,0.4322,0,
auth-api-6d1a0_370,2026-07-13T09:06:10+00:00,auth-api-6d1a0,auth-api,0,209.96,0.4101,0,
auth-api-6d1a0_371,2026-07-13T09:06:11+00:00,auth-api-6d1a0,auth-api,0,206.5,0.4033,0,
auth-api-6d1a0_372,2026-07-13T09:06:12+00:00,auth-api-6d1a0,auth-api,0,212.74,0.4155,0,
auth-api-6d1a0_373,2026-07-13T09:06:13+00:00,auth-api-6d1a0,auth-api,0,201.62,0.3938,0,
auth-api-6d1a0_374,2026-07-13T09:06:14+00:00,auth-api-6d1a0,auth-api,0,204.43,0.3993,0,
auth-api-6d1a0_375,2026-07-13T09:06:15+00:00,auth-api-6d1a0,auth-api,0,209.34,0.4089,0,
auth-api-6d1a0_376,2026-07-13T09:06:16+00:00,auth-api-6d1a0,auth-api,0,221.14,0.4319,0,
auth-api-6d1a0_377,2026-07-13T09:06:17+00:00,auth-api-6d1a0,auth-api,0,207.45,0.4052,0,
auth-api-6d1a0_378,2026-07-13T09:06:18+00:00,auth-api-6d1a0,auth-api,0,211.64,0.4134,0,
auth-api-6d1a0_379,2026-07-13T09:06:19+00:00,auth-api-6d1a0,auth-api,0,208.75,0.4077,0,
auth-api-6d1a0_380,2026-07-13T09:06:20+00:00,auth-api-6d1a0,auth-api,0,224.12,0.4377,0,
auth-api-6d1a0_381,2026-07-13T09:06:21+00:00,auth-api-6d1a0,auth-api,0,210.56,0.4113,0,
auth-api-6d1a0_382,2026-07-13T09:06:22+00:00,auth-api-6d1a0,auth-api,0,215.28,0.4205,0,
auth-api-6d1a0_383,2026-07-13T09:06:23+00:00,auth-api-6d1a0,auth-api,0,199.11,0.3889,0,
auth-api-6d1a0_384,2026-07-13T09:06:24+00:00,auth-api-6d1a0,auth-api,0,208.86,0.4079,0,
auth-api-6d1a0_385,2026-07-13T09:06:25+00:00,auth-api-6d1a0,auth-api,0,201.24,0.393,0,
auth-api-6d1a0_386,2026-07-13T09:06:26+00:00,auth-api-6d1a0,auth-api,0,216.44,0.4227,0,
auth-api-6d1a0_387,2026-07-13T09:06:27+00:00,auth-api-6d1a0,auth-api,0,202.46,0.3954,0,
auth-api-6d1a0_388,2026-07-13T09:06:28+00:00,auth-api-6d1a0,auth-api,0,216.83,0.4235,0,
auth-api-6d1a0_389,2026-07-13T09:06:29+00:00,auth-api-6d1a0,auth-api,0,203.61,0.3977,0,
auth-api-6d1a0_390,2026-07-13T09:06:30+00:00,auth-api-6d1a0,auth-api,0,207.74,0.4057,0,
auth-api-6d1a0_391,2026-07-13T09:06:31+00:00,auth-api-6d1a0,auth-api,0,214.13,0.4182,0,
auth-api-6d1a0_392,2026-07-13T09:06:32+00:00,auth-api-6d1a0,auth-api,0,220.4,0.4305,0,
auth-api-6d1a0_393,2026-07-13T09:06:33+00:00,auth-api-6d1a0,auth-api,0,209.54,0.4093,0,
auth-api-6d1a0_394,2026-07-13T09:06:34+00:00,auth-api-6d1a0,auth-api,0,230.13,0.4495,0,
auth-api-6d1a0_395,2026-07-13T09:06:35+00:00,auth-api-6d1a0,auth-api,0,205.12,0.4006,0,
auth-api-6d1a0_396,2026-07-13T09:06:36+00:00,auth-api-6d1a0,auth-api,0,202.52,0.3955,0,
auth-api-6d1a0_397,2026-07-13T09:06:37+00:00,auth-api-6d1a0,auth-api,0,206.06,0.4025,0,
auth-api-6d1a0_398,2026-07-13T09:06:38+00:00,auth-api-6d1a0,auth-api,0,203.13,0.3967,0,
auth-api-6d1a0_399,2026-07-13T09:06:39+00:00,auth-api-6d1a0,auth-api,0,215.0,0.4199,0,
auth-api-6d1a0_400,2026-07-13T09:06:40+00:00,auth-api-6d1a0,auth-api,0,203.16,0.3968,0,
auth-api-6d1a0_401,2026-07-13T09:06:41+00:00,auth-api-6d1a0,auth-api,0,207.2,0.4047,0,
auth-api-6d1a0_402,2026-07-13T09:06:42+00:00,auth-api-6d1a0,auth-api,0,208.17,0.4066,0,
auth-api-6d1a0_403,2026-07-13T09:06:43+00:00,auth-api-6d1a0,auth-api,0,215.67,0.4212,0,
auth-api-6d1a0_404,2026-07-13T09:06:44+00:00,auth-api-6d1a0,auth-api,0,215.85,0.4216,0,
auth-api-6d1a0_405,2026-07-13T09:06:45+00:00,auth-api-6d1a0,auth-api,0,197.67,0.3861,0,
auth-api-6d1a0_406,2026-07-13T09:06:46+00:00,auth-api-6d1a0,auth-api,0,207.93,0.4061,0,
auth-api-6d1a0_407,2026-07-13T09:06:47+00:00,auth-api-6d1a0,auth-api,0,194.73,0.3803,0,
auth-api-6d1a0_408,2026-07-13T09:06:48+00:00,auth-api-6d1a0,auth-api,0,210.06,0.4103,0,
auth-api-6d1a0_409,2026-07-13T09:06:49+00:00,auth-api-6d1a0,auth-api,0,220.05,0.4298,0,
auth-api-6d1a0_410,2026-07-13T09:06:50+00:00,auth-api-6d1a0,auth-api,0,204.25,0.3989,0,
auth-api-6d1a0_411,2026-07-13T09:06:51+00:00,auth-api-6d1a0,auth-api,0,215.99,0.4219,0,
auth-api-6d1a0_412,2026-07-13T09:06:52+00:00,auth-api-6d1a0,auth-api,0,214.95,0.4198,0,
auth-api-6d1a0_413,2026-07-13T09:06:53+00:00,auth-api-6d1a0,auth-api,0,203.5,0.3975,0,
auth-api-6d1a0_414,2026-07-13T09:06:54+00:00,auth-api-6d1a0,auth-api,0,196.83,0.3844,0,
auth-api-6d1a0_415,2026-07-13T09:06:55+00:00,auth-api-6d1a0,auth-api,0,198.11,0.3869,0,
auth-api-6d1a0_416,2026-07-13T09:06:56+00:00,auth-api-6d1a0,auth-api,0,208.48,0.4072,0,
auth-api-6d1a0_417,2026-07-13T09:06:57+00:00,auth-api-6d1a0,auth-api,0,209.75,0.4097,0,
auth-api-6d1a0_418,2026-07-13T09:06:58+00:00,auth-api-6d1a0,auth-api,0,217.84,0.4255,0,
auth-api-6d1a0_419,2026-07-13T09:06:59+00:00,auth-api-6d1a0,auth-api,0,204.98,0.4004,0,
auth-api-6d1a0_420,2026-07-13T09:07:00+00:00,auth-api-6d1a0,auth-api,0,204.02,0.3985,0,
auth-api-6d1a0_421,2026-07-13T09:07:01+00:00,auth-api-6d1a0,auth-api,0,196.12,0.383,0,
auth-api-6d1a0_422,2026-07-13T09:07:02+00:00,auth-api-6d1a0,auth-api,0,221.27,0.4322,0,
auth-api-6d1a0_423,2026-07-13T09:07:03+00:00,auth-api-6d1a0,auth-api,0,206.82,0.4039,0,
auth-api-6d1a0_424,2026-07-13T09:07:04+00:00,auth-api-6d1a0,auth-api,0,206.94,0.4042,0,
auth-api-6d1a0_425,2026-07-13T09:07:05+00:00,auth-api-6d1a0,auth-api,0,212.29,0.4146,0,
auth-api-6d1a0_426,2026-07-13T09:07:06+00:00,auth-api-6d1a0,auth-api,0,214.38,0.4187,0,
auth-api-6d1a0_427,2026-07-13T09:07:07+00:00,auth-api-6d1a0,auth-api,0,223.96,0.4374,0,
auth-api-6d1a0_428,2026-07-13T09:07:08+00:00,auth-api-6d1a0,auth-api,0,214.89,0.4197,0,
auth-api-6d1a0_429,2026-07-13T09:07:09+00:00,auth-api-6d1a0,auth-api,0,216.14,0.4221,0,
auth-api-6d1a0_430,2026-07-13T09:07:10+00:00,auth-api-6d1a0,auth-api,0,211.81,0.4137,0,
auth-api-6d1a0_431,2026-07-13T09:07:11+00:00,auth-api-6d1a0,auth-api,0,208.03,0.4063,0,
auth-api-6d1a0_432,2026-07-13T09:07:12+00:00,auth-api-6d1a0,auth-api,0,204.47,0.3994,0,
auth-api-6d1a0_433,2026-07-13T09:07:13+00:00,auth-api-6d1a0,auth-api,0,222.85,0.4353,0,
auth-api-6d1a0_434,2026-07-13T09:07:14+00:00,auth-api-6d1a0,auth-api,0,223.77,0.4371,0,
auth-api-6d1a0_435,2026-07-13T09:07:15+00:00,auth-api-6d1a0,auth-api,0,193.33,0.3776,0,
auth-api-6d1a0_436,2026-07-13T09:07:16+00:00,auth-api-6d1a0,auth-api,0,211.67,0.4134,0,
auth-api-6d1a0_437,2026-07-13T09:07:17+00:00,auth-api-6d1a0,auth-api,0,207.84,0.4059,0,
auth-api-6d1a0_438,2026-07-13T09:07:18+00:00,auth-api-6d1a0,auth-api,0,200.35,0.3913,0,
auth-api-6d1a0_439,2026-07-13T09:07:19+00:00,auth-api-6d1a0,auth-api,0,209.92,0.41,0,
auth-api-6d1a0_440,2026-07-13T09:07:20+00:00,auth-api-6d1a0,auth-api,0,214.52,0.419,0,
auth-api-6d1a0_441,2026-07-13T09:07:21+00:00,auth-api-6d1a0,auth-api,0,227.9,0.4451,0,
auth-api-6d1a0_442,2026-07-13T09:07:22+00:00,auth-api-6d1a0,auth-api,0,206.78,0.4039,0,
auth-api-6d1a0_443,2026-07-13T09:07:23+00:00,auth-api-6d1a0,auth-api,0,211.19,0.4125,0,
auth-api-6d1a0_444,2026-07-13T09:07:24+00:00,auth-api-6d1a0,auth-api,0,214.48,0.4189,0,
auth-api-6d1a0_445,2026-07-13T09:07:25+00:00,auth-api-6d1a0,auth-api,0,208.81,0.4078,0,
auth-api-6d1a0_446,2026-07-13T09:07:26+00:00,auth-api-6d1a0,auth-api,0,208.0,0.4062,0,
auth-api-6d1a0_447,2026-07-13T09:07:27+00:00,auth-api-6d1a0,auth-api,0,195.77,0.3824,0,
auth-api-6d1a0_448,2026-07-13T09:07:28+00:00,auth-api-6d1a0,auth-api,0,209.89,0.4099,0,
auth-api-6d1a0_449,2026-07-13T09:07:29+00:00,auth-api-6d1a0,auth-api,0,207.44,0.4052,0,
auth-api-6d1a0_450,2026-07-13T09:07:30+00:00,auth-api-6d1a0,auth-api,0,210.19,0.4105,0,
auth-api-6d1a0_451,2026-07-13T09:07:31+00:00,auth-api-6d1a0,auth-api,0,196.69,0.3842,0,
auth-api-6d1a0_452,2026-07-13T09:07:32+00:00,auth-api-6d1a0,auth-api,0,206.81,0.4039,0,
auth-api-6d1a0_453,2026-07-13T09:07:33+00:00,auth-api-6d1a0,auth-api,0,202.92,0.3963,0,
auth-api-6d1a0_454,2026-07-13T09:07:34+00:00,auth-api-6d1a0,auth-api,0,207.77,0.4058,0,
auth-api-6d1a0_455,2026-07-13T09:07:35+00:00,auth-api-6d1a0,auth-api,0,209.99,0.4101,0,
auth-api-6d1a0_456,2026-07-13T09:07:36+00:00,auth-api-6d1a0,auth-api,0,204.66,0.3997,0,
auth-api-6d1a0_457,2026-07-13T09:07:37+00:00,auth-api-6d1a0,auth-api,0,210.43,0.411,0,
auth-api-6d1a0_458,2026-07-13T09:07:38+00:00,auth-api-6d1a0,auth-api,0,212.62,0.4153,0,
auth-api-6d1a0_459,2026-07-13T09:07:39+00:00,auth-api-6d1a0,auth-api,0,207.58,0.4054,0,
auth-api-6d1a0_460,2026-07-13T09:07:40+00:00,auth-api-6d1a0,auth-api,0,211.77,0.4136,0,
auth-api-6d1a0_461,2026-07-13T09:07:41+00:00,auth-api-6d1a0,auth-api,0,206.94,0.4042,0,
auth-api-6d1a0_462,2026-07-13T09:07:42+00:00,auth-api-6d1a0,auth-api,0,198.84,0.3884,0,
auth-api-6d1a0_463,2026-07-13T09:07:43+00:00,auth-api-6d1a0,auth-api,0,206.66,0.4036,0,
auth-api-6d1a0_464,2026-07-13T09:07:44+00:00,auth-api-6d1a0,auth-api,0,227.59,0.4445,0,
auth-api-6d1a0_465,2026-07-13T09:07:45+00:00,auth-api-6d1a0,auth-api,0,226.21,0.4418,0,
auth-api-6d1a0_466,2026-07-13T09:07:46+00:00,auth-api-6d1a0,auth-api,0,194.24,0.3794,0,
auth-api-6d1a0_467,2026-07-13T09:07:47+00:00,auth-api-6d1a0,auth-api,0,211.9,0.4139,0,
auth-api-6d1a0_468,2026-07-13T09:07:48+00:00,auth-api-6d1a0,auth-api,0,225.56,0.4405,0,
auth-api-6d1a0_469,2026-07-13T09:07:49+00:00,auth-api-6d1a0,auth-api,0,199.85,0.3903,0,
auth-api-6d1a0_470,2026-07-13T09:07:50+00:00,auth-api-6d1a0,auth-api,0,220.72,0.4311,0,
auth-api-6d1a0_471,2026-07-13T09:07:51+00:00,auth-api-6d1a0,auth-api,0,222.83,0.4352,0,
auth-api-6d1a0_472,2026-07-13T09:07:52+00:00,auth-api-6d1a0,auth-api,0,215.64,0.4212,0,
auth-api-6d1a0_473,2026-07-13T09:07:53+00:00,auth-api-6d1a0,auth-api,0,209.4,0.409,0,
auth-api-6d1a0_474,2026-07-13T09:07:54+00:00,auth-api-6d1a0,auth-api,0,207.28,0.4048,0,
auth-api-6d1a0_475,2026-07-13T09:07:55+00:00,auth-api-6d1a0,auth-api,0,201.63,0.3938,0,
auth-api-6d1a0_476,2026-07-13T09:07:56+00:00,auth-api-6d1a0,auth-api,0,214.45,0.4188,0,
auth-api-6d1a0_477,2026-07-13T09:07:57+00:00,auth-api-6d1a0,auth-api,0,207.48,0.4052,0,
auth-api-6d1a0_478,2026-07-13T09:07:58+00:00,auth-api-6d1a0,auth-api,0,199.04,0.3887,0,
auth-api-6d1a0_479,2026-07-13T09:07:59+00:00,auth-api-6d1a0,auth-api,0,209.12,0.4084,0,
auth-api-6d1a0_480,2026-07-13T09:08:00+00:00,auth-api-6d1a0,auth-api,0,203.32,0.3971,0,
auth-api-6d1a0_481,2026-07-13T09:08:01+00:00,auth-api-6d1a0,auth-api,0,202.07,0.3947,0,
auth-api-6d1a0_482,2026-07-13T09:08:02+00:00,auth-api-6d1a0,auth-api,0,219.65,0.429,0,
auth-api-6d1a0_483,2026-07-13T09:08:03+00:00,auth-api-6d1a0,auth-api,0,208.93,0.4081,0,
auth-api-6d1a0_484,2026-07-13T09:08:04+00:00,auth-api-6d1a0,auth-api,0,210.62,0.4114,0,
auth-api-6d1a0_485,2026-07-13T09:08:05+00:00,auth-api-6d1a0,auth-api,0,213.73,0.4174,0,
auth-api-6d1a0_486,2026-07-13T09:08:06+00:00,auth-api-6d1a0,auth-api,0,206.52,0.4034,0,
auth-api-6d1a0_487,2026-07-13T09:08:07+00:00,auth-api-6d1a0,auth-api,0,201.06,0.3927,0,
auth-api-6d1a0_488,2026-07-13T09:08:08+00:00,auth-api-6d1a0,auth-api,0,214.33,0.4186,0,
auth-api-6d1a0_489,2026-07-13T09:08:09+00:00,auth-api-6d1a0,auth-api,0,216.25,0.4224,0,
auth-api-6d1a0_490,2026-07-13T09:08:10+00:00,auth-api-6d1a0,auth-api,0,209.22,0.4086,0,
auth-api-6d1a0_491,2026-07-13T09:08:11+00:00,auth-api-6d1a0,auth-api,0,208.53,0.4073,0,
auth-api-6d1a0_492,2026-07-13T09:08:12+00:00,auth-api-6d1a0,auth-api,0,212.81,0.4156,0,
